Subject Code,Course Number,Course Title,Description,Prerequisites,Lecture Hours,Repeat Status,Grade Mode,Schedule Type
MKTG,4750,Marketing Planning and Strategy,,(MKTG3700 >= C or MKT353 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MKTG,4760,Resort and Facility Strategies,,MKTG3740 >= C and MKTG3750 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MKTG,4780,Advertising and Promotional Marketing,,(MKTG3700 >= C or MKT353 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MKTG,4950,Selected Topics,,MKTG3700 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Independent Study, Asynchronous Instruction"
MKTG,6700,Marketing Management,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MATH,0999,Support for College Algebra,,Prerequisites not found,2,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
MATH,1001,Quantitative Reasoning,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Independent Study, Asynchronous Instruction"
MATH,1111,College Algebra,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MATH,1113,Precalculus Mathematics,,(MAT107 >= C or MATH1111 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MATH,1220,Applied Calculus,,(MATH1111 >= C or MAT107 >= C or MATH1101 >= C or MATH1113 >= C or MATH1001 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
MATH,1401,Elementary Statistics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MATH,1401,H - Honors: Elementary Statistics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,1950,Selected Topics (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,"Normal, Audit",Lecture
MATH,2008,Foundations of Numbers and Operations,,(MATH1001 >= D or MATH1111 >= D or MATH1113 >= D or MATH1101 >= D or MAT107 >= D),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,2011,Calculus and Analytical Geometry I,,(MATH1113 >= C or MAT115 >= C),4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MATH,2011,H - Honors: Calculus and Analytical Geometry I,,(MATH1113 >= C or MAT115 >= C),4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MATH,2012,Calculus and Analytical Geometry II,,(MATH2011 >= C or MATH2011H >= C or MAT202 >= C) or ( or ),4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MATH,2013,Calculus and Analytical Geometry III,,(MATH2012 >= C or MAT203 >= C) or (),4,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis"
MATH,2020,Introduction to Discrete Mathematics,"Introduction to fundamental topics in discrete mathematics. Topics include: sets, functions, elementary number theory, applications to cryptography, basic counting techniques, applications of graphs and relations, and Boolean Algebra.",Prerequisites not found,3,Repeat Status not found,"N- Normal (A, B, C, D, F)","10- Lecture, 57- Asynchronous Instruction"
MATH,2030,Logic and Set Theory,,MATH2012 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Internship/Practicum, Thesis, Dissertation"
MATH,2950,Selected Topics (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
MATH,3020,Differential Equations,,(MATH2012 >= C or MAT203 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
MATH,3210,Math for Business and Economics,,(MATH2210 >= C or MATH2210H >= C or MATH1401 >= C or MATH1401H >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MATH,3241,Mathematics for Early Childhood Teachers I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum"
MATH,3242,Mathematics for Early Childhood Teachers II,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum"
MATH,3243,Mathematics for Early Childhood Teachers III,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,3250,Introduction to Statistics and Data Analysis,,(MATH2011 >= D or MATH2011H >= D),3,Repeat Status not found,"Normal, Audit",Lecture
MATH,3261,Mathematics for Middle School Teachers I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Unsupervi Lab/Clinic"
MATH,3262,Mathematics for Middle School Teachers II,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,3263,Mathematics for Middle School Teachers III,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,3280,Linear Algebra,,MATH2012 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,3610,Introduction to Mathematical Models,,Prerequisites not found,3,Repeat Status not found,"N- Normal (A, B, C, D, F)",Lecture
MATH,3710,Combinatorics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,4011,Real Variables I,,MATH2030 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching"
MATH,4012,Real Variables II,,(MATH4011 >= C or MAT401 >= C) and MATH2013 >= C,0 to 3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,4110,Mathematical Biology,,MATH3020 >= C,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,4211,Modern Abstract Algebra I,,(MATH2030 >= C and MATH3280 >= C) or (CSCI3030 >= C and MATH3280 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
MATH,4212,Modern Abstract Algebra II,,(MATH4211 >= C or MAT321 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,4251,Probability and Statistics I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,4252,Probability and Statistics II,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,4310,Modern Geometry,,MATH2030 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
MATH,4320,Theory of Numbers,,(MATH2030 >= C or CSCI3030 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,4350,Numerical Analysis,,(CSCI1301 >= C or CSCI2060 >= C) and MATH3020 >= C and MATH3280 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,4370,Mathematical Foundations of Cryptography,,Prerequisites not found,3,Repeat Status not found,"N- Normal (A, B, C, D, F)",10- Lecture
MATH,4420,Introduction to the Theory of Graphs,,(MATH2030 >= C or CSCI3030 >= C or MATH3030 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,4510,Complex Variables,,MATH2030 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
MATH,4520,General Topology,,MATH2013 >= C and MATH2030 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,4530,Mathematical Methods of Physics,,PHYS2212 >= C and MATH3020 >= D,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,4720,Partial Differential Equations,,MATH2013 >= C and MATH3020 >= C,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,4800,Secondary Mathematics from an Advanced Perspective,,MATH4211 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,4950,Selected Topics (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,4990,Undergraduate Research (1 to 3 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,5110,Introduction to Biostatistics,,MATH2013 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,5220,Estimation and Hypothesis Testing,,MATH4251 >= C and MATH5110 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,5241,Numbers and Operations for Teachers,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MATH,5242,Geometry and Measurement for Teachers,,MATH5241 >= C,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MATH,5243,"Algebra, Probability and Data Analysis",,MATH5241 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,6011,Real Analysis I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6012,Real Analysis II,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6080,Foundations of Geometry,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,6120,Statistical Theory I,,MATH2013 >= C and MATH3280 >= C,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6130,Statistical Theory II,,MATH6120 >= C,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6200,Applied Partial Differential Equations,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6211,Abstract Algebra I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
MATH,6212,Abstract Algebra II,,(MATH6211 >= D or MAT621 >= D),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,6220,Dynamical Systems,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6250,Mathematical Statistics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
MATH,6320,Advanced Number Theory,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,6341,Mathematics for Early Childhood Teachers I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,6342,Mathematics for Early Childhood Teachers II,,MATH6341 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Independent Study, Asynchronous Instruction"
MATH,6350,Numerical Analysis,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,6370,Numerical Partial Differential Equations,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
MATH,6400,Combinatorial Mathematics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6420,Introduction to the Theory of Graphs,,(MATH3280 >= C or MATH4211 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
MATH,6440,Applied Discrete Mathematics,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
MATH,6520,General Topology,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,6580,Computational Linear Algebra,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6610,Mathematical Models,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6620,Optimization,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6630,Topics in Mathematical Biology,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6640,Stochastic Differential Equations and Applications,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
MATH,6800,Secondary Mathematics from an Advanced Perspective,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
MATH,6940,Graduate Teaching Seminar,,Prerequisites not found,1,Repeat Status not found,Satisfactory/Unsatisfactory,Lecture
MATH,6950,Selected Topics (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
MATH,6960,Graduate Seminar,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit",Lecture
MATH,6965,Research Seminar,,MATH6960 >= C,Lecture Hours not found,Repeat Status not found,"Normal, Audit",Seminar - Small Group
MATH,6980,Special Topics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MATH,6990,Graduate Project,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Normal, Audit, In Progress",Directed Study (one-to-one)
MATH,6999,Master’s Thesis (2 to 3 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Satisfactory/Unsatisfactory,Directed Study (one-to-one)
MLIR,3220,Principles of Education,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MLIR,3320,Principles of Education and Management,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MLIR,3510,Applied Research and Statistics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MLIR,4620,Research Designs and Statistical Methods in Radiologic Sciences,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MLIR,4999,Independent Study (1 to 3 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Independent Study, Internship/Practicum"
MLIR,7100,Clinical Patient Management,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MLIR,7320,Principles of Education and Management,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MILL,6650,Medical Illustration Techniques IA,,Prerequisites not found,1,Repeat Status not found,"Normal, Audit","Lecture/Unsupervi Lab/Clinic, Internship/Practicum"
MILL,6651,Medical Illustration Techniques IB,,Prerequisites not found,1,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MILL,6658,Medical Sculpture (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MILL,6670,Electronic Media I,,Prerequisites not found,1,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MILL,6671,Electronic Media II,,(MILL6670 >= C),2,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MILL,6780,Surgical Techniques,,Prerequisites not found,1,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MILL,7010,"Human Gross Anatomy for Medical Illustration, Part I",,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Unsupervised Lab/Clinic"
MILL,7011,"Human Gross Anatomy for Medical Illustration, Part II",,MILL7010 >= C,2,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Unsupervised Lab/Clinic"
MILL,7040,Neuroanatomy for Medical Illustration,,MILL7010 >= C,3,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Unsupervised Lab/Clinic"
MILL,7650,Surgical Observation and Sketching I,,(MILL6650 >= C) and (MILL6651 >= C) and (MILL6780 >= C),1,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic"
MILL,7651,Surgical Observation and Sketching II,,(MILL7650 >= C),Lecture Hours not found,Repeat Status not found,"Normal, Audit",Supervised Lab/Clinic
MILL,7660,Medical Illustration Techniques IIA,Failed to load,Failed to load,Failed to load,Failed to load,Failed to load,Failed to load
MILL,7661,Medical Illustration Techniques IIB,,(MILL7660 >= C),1,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MILL,7670,Multimedia I,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Asynchronous Instruction"
MILL,7671,Multimedia II,,(MILL7670 >= C),2,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MILL,8020,Business and Resource Management I,,Prerequisites not found,1,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Seminar - Small Group"
MILL,8021,Business and Resource Management II,,MILL8020 >= C,1,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MILL,8200,"Independent Study in Medical Illustration, Communication, or Visualization",,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Independent Study
MILL,9210,Investigation of a Problem (1 to 4 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
MILL,9211,Investigation of a Problem II,,MILL9210 >= C,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Independent Study
MILL,9250,Master’s Project (1 to 4 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit, In Progress","Independent Study, Directed Study (one-to-one), Thesis"
RMED,5000,Medicine,,Prerequisites not found,14,Repeat Status not found,Satisfactory/Unsatisfactory,Internship/Practicum
GMED,5000,Basic Clerkship in Internal Medicine,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit, Continuing Progress Courses",Internship/Practicum
GMED,5010,Rheumatology Externship (4 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
GMED,5011,Medicine Sub-I,,Prerequisites not found,10,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GMED,5012,Hematology/Oncology Externship (4 to 8 Credit Hours),,Prerequisites not found,5,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Internship/Practicum
GMED,5013,Nephrology Externship (4 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Internship/Practicum
GMED,5014,Rehabilitation Medicine Externship (4 to 8 Credit Hours),,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Internship/Practicum
GMED,5016,Nephrology Consult Elective (4 to 8 Credit Hours),,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
GMED,5017,Cardiology Consultation Service (4 to 8 Credit Hours),,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
GMED,5021,Gastroenterology Externship (4 to 8 Credit Hours),,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
GMED,5022,Sleep Medicine (4 to 8 Credit Hours),,Prerequisites not found,4 to 8,Repeat Status not found,S- Satisfactory/Unsatisfactory,"11- Lecture/Supervised Lab/Clinic, 55- Directed Study (one-to-one)"
GMED,5023,Pulmonary Externship (4 to 8 Credit Hours),,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Internship/Practicum
GMED,5025,Infectious Diseases Externship (4 to 8 Credit Hours),,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
GMED,5027,Medicine Off-Campus Externship (4 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Internship/Practicum
GMED,5028,Research Elective in Medicine (4 to 8 Credit Hours),,Prerequisites not found,5,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Independent Study
GMED,5034,Medical Critical Care,,Prerequisites not found,10,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GMED,5039,Endocrinology Externship (4 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
GMED,5040,Cardiology Externship (4 to 8 Credit Hours),,Prerequisites not found,5,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
GMED,5056,Epidemiology Atlanta Externship (4 to 8 Credit Hours),,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Internship/Practicum
